lineup_id,lineup,game_in_lineup,global_game_id,seed,has_winner,winner_color,winner_agent,num_turns,game_duration_s,vp_std,vp_min,vp_max,vp_range,vp_gini,prod_gini_final,prod_max_min_ratio,turns_until_equalized
4,"VALUE,R,R",6,207,7,1,RED,VALUE,68,0.072333,3.559026,2,10,8,0.355556,0.353982,6.0,-1
4,"VALUE,R,R",7,208,8,1,RED,VALUE,142,0.163799,3.771236,2,10,8,0.380952,0.591065,29.666667,-1
4,"VALUE,R,R",8,209,9,1,RED,VALUE,69,0.100633,3.299832,2,10,8,0.313725,0.346667,5.727273,-1
4,"VALUE,R,R",9,210,10,1,RED,VALUE,98,0.125582,3.559026,2,10,8,0.355556,0.450142,7.583333,-1
4,"VALUE,R,R",10,211,11,1,RED,VALUE,90,0.118915,3.559026,2,10,8,0.355556,0.469136,8.6,-1
4,"VALUE,R,R",11,212,12,1,RED,VALUE,57,0.066163,4.027682,2,11,9,0.375,0.479339,18.4,-1
4,"VALUE,R,R",12,213,13,1,RED,VALUE,99,0.138611,2.94392,3,10,7,0.259259,0.48,12.25,-1
4,"VALUE,R,R",13,214,14,1,RED,VALUE,85,0.099531,3.771236,2,10,8,0.380952,0.517799,12.428571,-1
4,"VALUE,R,R",14,215,15,1,RED,VALUE,64,0.121401,3.559026,2,10,8,0.355556,0.377581,5.266667,-1
4,"VALUE,R,R",15,216,16,1,RED,VALUE,81,0.091063,3.771236,2,10,8,0.380952,0.53211,22.75,-1
4,"VALUE,R,R",16,217,17,1,RED,VALUE,66,0.053606,3.771236,2,10,8,0.380952,0.412979,6.0,-1
4,"VALUE,R,R",17,218,18,1,RED,VALUE,133,0.14536,1.414214,7,10,3,0.083333,0.204793,2.342857,-1
4,"VALUE,R,R",18,219,19,1,RED,VALUE,110,0.12809,3.265986,2,10,8,0.296296,0.428135,7.363636,-1
4,"VALUE,R,R",19,220,20,1,RED,VALUE,50,0.047404,3.771236,2,10,8,0.380952,0.446483,7.636364,-1
4,"VALUE,R,R",20,221,21,1,RED,VALUE,61,0.109928,3.559026,2,10,8,0.355556,0.46832,8.727273,-1
4,"VALUE,R,R",21,222,22,1,RED,VALUE,76,0.061783,3.559026,2,10,8,0.355556,0.456456,8.6,-1
4,"VALUE,R,R",22,223,23,1,RED,VALUE,101,0.11124,3.399346,2,10,8,0.333333,0.341207,4.823529,-1
4,"VALUE,R,R",23,224,24,1,RED,VALUE,72,0.059732,3.771236,2,10,8,0.380952,0.551282,15.333333,-1
4,"VALUE,R,R",24,225,25,1,RED,VALUE,86,0.072852,3.299832,2,10,8,0.313725,0.352941,6.142857,-1
4,"VALUE,R,R",25,226,26,1,RED,VALUE,86,0.121227,3.559026,2,10,8,0.355556,0.401235,6.0,-1
4,"VALUE,R,R",26,227,27,1,RED,VALUE,87,0.087011,4.242641,2,11,9,0.4,0.412979,6.0,-1
4,"VALUE,R,R",27,228,28,1,RED,VALUE,139,0.152983,2.160247,5,10,5,0.15873,0.225225,2.5625,-1
4,"VALUE,R,R",28,229,29,1,RED,VALUE,92,0.068077,2.94392,3,10,7,0.259259,0.253687,3.263158,-1
4,"VALUE,R,R",29,230,30,1,RED,VALUE,93,0.119892,3.771236,2,10,8,0.380952,0.438272,6.916667,-1
4,"VALUE,R,R",30,231,31,1,RED,VALUE,109,0.112425,3.771236,2,10,8,0.380952,0.397554,6.909091,-1
4,"VALUE,R,R",31,232,32,1,RED,VALUE,79,0.06488,3.399346,2,10,8,0.333333,0.42577,6.428571,-1
4,"VALUE,R,R",32,233,33,1,RED,VALUE,92,0.089088,3.771236,2,10,8,0.380952,0.535948,21.5,-1
4,"VALUE,R,R",33,234,34,1,RED,VALUE,93,0.105697,3.091206,3,10,7,0.27451,0.405556,6.615385,-1
4,"VALUE,R,R",34,235,35,1,RED,VALUE,99,0.072137,3.559026,2,10,8,0.355556,0.379085,5.142857,-1
4,"VALUE,R,R",35,236,36,1,RED,VALUE,92,0.098729,3.299832,3,10,7,0.291667,0.371429,5.588235,-1
4,"VALUE,R,R",36,237,37,1,RED,VALUE,53,0.048867,3.399346,2,10,8,0.333333,0.361111,9.666667,-1
4,"VALUE,R,R",37,238,38,1,RED,VALUE,129,0.137979,3.771236,2,10,8,0.380952,0.487395,10.666667,-1
4,"VALUE,R,R",38,239,39,1,RED,VALUE,61,0.072475,3.771236,2,10,8,0.380952,0.471698,9.333333,-1
4,"VALUE,R,R",39,240,40,1,RED,VALUE,110,0.087593,3.771236,2,10,8,0.380952,0.498316,13.333333,-1
4,"VALUE,R,R",40,241,41,1,RED,VALUE,60,0.087347,3.771236,2,10,8,0.380952,0.350877,4.333333,-1
4,"VALUE,R,R",41,242,42,1,RED,VALUE,74,0.079487,3.771236,2,10,8,0.380952,0.415301,6.428571,-1
4,"VALUE,R,R",42,243,43,1,RED,VALUE,97,0.116007,3.771236,2,10,8,0.380952,0.563218,25.5,-1
4,"VALUE,R,R",43,244,44,1,RED,VALUE,74,0.117314,3.559026,2,10,8,0.355556,0.419048,7.0,-1
4,"VALUE,R,R",44,245,45,1,RED,VALUE,90,0.110692,3.771236,2,10,8,0.380952,0.450142,9.777778,-1
4,"VALUE,R,R",45,246,46,1,RED,VALUE,61,0.054017,3.771236,2,10,8,0.380952,0.501529,12.714286,-1
4,"VALUE,R,R",46,247,47,1,RED,VALUE,59,0.054223,3.771236,2,10,8,0.380952,0.520833,26.0,-1
4,"VALUE,R,R",47,248,48,1,RED,VALUE,135,0.095456,3.771236,2,10,8,0.380952,0.539007,20.0,-1
4,"VALUE,R,R",48,249,49,1,RED,VALUE,46,0.053867,3.559026,2,10,8,0.355556,0.461059,8.4,-1
4,"VALUE,R,R",49,250,50,1,RED,VALUE,87,0.054894,3.299832,3,10,7,0.291667,0.301282,3.9375,-1
5,"WR,R,R",0,251,1,1,RED,WR,139,0.009917,2.624669,4,10,6,0.210526,0.333333,5.636364,-1
5,"WR,R,R",1,252,2,1,RED,WR,229,0.010834,2.94392,4,11,7,0.222222,0.098039,1.588235,-1
5,"WR,R,R",2,253,3,1,RED,WR,169,0.007134,3.091206,3,10,7,0.27451,0.187793,2.428571,-1
5,"WR,R,R",3,254,4,1,RED,WR,139,0.006104,4.242641,2,11,9,0.4,0.295082,3.454545,-1
5,"WR,R,R",4,255,5,1,RED,WR,225,0.009667,3.299832,2,10,8,0.313725,0.328042,32.0,-1
5,"WR,R,R",5,256,6,1,RED,WR,215,0.009505,3.299832,2,10,8,0.313725,0.416667,7.428571,-1
5,"WR,R,R",6,257,7,1,BLUE,R,175,0.007982,3.299832,2,10,8,0.313725,0.461059,10.25,-1
5,"WR,R,R",7,258,8,1,RED,WR,232,0.009192,3.299832,2,10,8,0.313725,0.37037,5.285714,-1
5,"WR,R,R",8,259,9,1,RED,WR,141,0.00796,3.091206,3,10,7,0.27451,0.162162,2.125,-1
5,"WR,R,R",9,260,10,1,RED,WR,206,0.009143,2.828427,4,10,6,0.222222,0.023392,1.111111,-1
5,"WR,R,R",10,261,11,1,RED,WR,288,0.014492,3.265986,2,10,8,0.296296,0.284444,6.333333,-1
5,"WR,R,R",11,262,12,1,ORANGE,R,191,0.00848,2.94392,3,10,7,0.259259,0.398374,5.9,-1
5,"WR,R,R",12,263,13,1,ORANGE,R,164,0.010169,3.091206,3,10,7,0.27451,0.411348,6.272727,-1
5,"WR,R,R",13,264,14,1,RED,WR,325,0.015023,3.265986,2,10,8,0.296296,0.273504,6.333333,-1
5,"WR,R,R",14,265,15,1,ORANGE,R,257,0.011681,3.091206,3,10,7,0.27451,0.280702,4.0,-1
5,"WR,R,R",15,266,16,1,RED,WR,294,0.01496,2.494438,4,10,6,0.181818,0.175439,2.666667,-1
5,"WR,R,R",16,267,17,1,BLUE,R,254,0.009942,3.559026,2,10,8,0.355556,0.138889,1.833333,-1
5,"WR,R,R",17,268,18,1,RED,WR,151,0.005695,3.091206,3,10,7,0.27451,0.233918,3.0,-1
5,"WR,R,R",18,269,19,1,RED,WR,263,0.014842,3.091206,3,10,7,0.27451,0.308458,3.818182,-1
5,"WR,R,R",19,270,20,1,ORANGE,R,409,0.01276,3.559026,2,10,8,0.355556,0.211382,3.166667,-1
5,"WR,R,R",20,271,21,1,RED,WR,166,0.012205,2.94392,3,10,7,0.222222,0.144928,1.909091,-1
5,"WR,R,R",21,272,22,1,RED,WR,94,0.004942,3.399346,2,10,8,0.333333,0.350427,5.1,-1
5,"WR,R,R",22,273,23,1,BLUE,R,202,0.007509,2.828427,4,10,6,0.222222,0.324074,4.181818,-1
5,"WR,R,R",23,274,24,1,RED,WR,195,0.020948,2.94392,3,10,7,0.259259,0.201058,2.357143,-1
5,"WR,R,R",24,275,25,1,RED,WR,227,0.012576,3.771236,3,11,8,0.313725,0.285714,5.5,-1
5,"WR,R,R",25,276,26,1,ORANGE,R,313,0.014939,2.867442,3,10,7,0.233333,0.061303,1.333333,-1
5,"WR,R,R",26,277,27,1,RED,WR,195,0.00931,3.091206,3,10,7,0.27451,0.444444,7.571429,-1
5,"WR,R,R",27,278,28,1,RED,WR,241,0.010193,2.94392,3,10,7,0.259259,0.190476,2.2,-1
5,"WR,R,R",28,279,29,1,RED,WR,275,0.013395,2.054805,5,10,5,0.144928,0.175758,2.115385,-1
5,"WR,R,R",29,280,30,1,RED,WR,597,0.023087,3.265986,2,10,8,0.296296,0.322917,4.1,-1
5,"WR,R,R",30,281,31,1,RED,WR,139,0.009478,2.494438,4,10,6,0.181818,0.262626,4.545455,-1
5,"WR,R,R",31,282,32,1,RED,WR,169,0.007529,3.299832,2,10,8,0.313725,0.372294,5.777778,-1
5,"WR,R,R",32,283,33,1,BLUE,R,381,0.017321,2.494438,4,10,6,0.2,0.238095,3.5,-1
5,"WR,R,R",33,284,34,1,ORANGE,R,364,0.01392,3.299832,4,11,7,0.245614,0.072072,1.380952,-1
5,"WR,R,R",34,285,35,1,RED,WR,114,0.007796,2.867442,3,10,7,0.233333,0.245955,3.533333,-1
5,"WR,R,R",35,286,36,1,ORANGE,R,132,0.007808,3.399346,2,10,8,0.333333,0.352381,4.7,-1
5,"WR,R,R",36,287,37,1,RED,WR,209,0.009281,3.265986,3,11,8,0.253968,0.140351,1.909091,-1
5,"WR,R,R",37,288,38,1,RED,WR,141,0.009761,2.828427,4,10,6,0.222222,0.433604,7.153846,-1
5,"WR,R,R",38,289,39,1,RED,WR,271,0.013863,3.399346,2,10,8,0.333333,0.251082,3.636364,-1
5,"WR,R,R",39,290,40,1,BLUE,R,427,0.01597,2.867442,3,10,7,0.245614,0.421941,8.142857,-1
5,"WR,R,R",40,291,41,1,RED,WR,168,0.011063,3.091206,4,11,7,0.233333,0.106918,1.62963,-1
5,"WR,R,R",41,292,42,1,RED,WR,326,0.015176,2.357023,5,10,5,0.166667,0.27957,5.333333,-1
5,"WR,R,R",42,293,43,1,RED,WR,226,0.008281,3.559026,2,10,8,0.355556,0.097561,1.6,-1
5,"WR,R,R",43,294,44,1,RED,WR,263,0.012486,1.699673,6,10,4,0.115942,0.150327,2.095238,-1
5,"WR,R,R",44,295,45,1,RED,WR,153,0.009746,2.94392,3,10,7,0.259259,0.016667,1.076923,-1
5,"WR,R,R",45,296,46,1,ORANGE,R,252,0.01065,2.867442,3,10,7,0.245614,0.441441,9.166667,-1
5,"WR,R,R",46,297,47,1,ORANGE,R,480,0.017858,3.399346,2,10,8,0.266667,0.348259,8.0,-1
5,"WR,R,R",47,298,48,1,BLUE,R,290,0.012158,3.559026,2,10,8,0.355556,0.101449,1.636364,-1
5,"WR,R,R",48,299,49,1,RED,WR,136,0.005913,3.559026,2,10,8,0.355556,0.292929,5.142857,-1
5,"WR,R,R",49,300,50,1,ORANGE,R,440,0.015482,3.265986,2,10,8,0.296296,0.255319,3.25,-1
6,"R,R,CONVEX",0,301,1,1,BLUE,R,309,1.383563,2.867442,3,10,7,0.233333,0.200717,3.0,-1
6,"R,R,CONVEX",1,302,2,1,BLUE,R,498,1.956033,2.624669,4,10,6,0.210526,0.030303,1.142857,-1
6,"R,R,CONVEX",2,303,3,1,BLUE,R,294,1.245362,1.247219,7,10,3,0.08,0.099738,1.612903,-1
6,"R,R,CONVEX",3,304,4,1,RED,R,610,2.131935,3.559026,2,10,8,0.253968,0.05614,1.285714,-1
6,"R,R,CONVEX",4,305,5,1,RED,R,573,2.276782,0.816497,8,10,2,0.049383,0.110345,1.705882,-1
6,"R,R,CONVEX",5,306,6,1,RED,R,728,2.782809,3.399346,2,10,8,0.266667,0.308458,5.428571,-1
6,"R,R,CONVEX",6,307,7,1,ORANGE,CONVEX,333,1.585348,2.44949,4,10,6,0.190476,0.214559,2.555556,-1
6,"R,R,CONVEX",7,308,8,1,RED,R,361,1.418024,1.885618,6,10,4,0.121212,0.074074,1.4,-1
6,"R,R,CONVEX",8,309,9,1,RED,R,303,1.412985,2.44949,4,10,6,0.190476,0.147368,1.913043,-1
6,"R,R,CONVEX",9,310,10,1,BLUE,R,138,0.787196,3.681787,2,11,9,0.315789,0.186916,2.875,-1
6,"R,R,CONVEX",10,311,11,1,BLUE,R,535,2.349098,3.399346,2,10,8,0.333333,0.173333,2.181818,-1
6,"R,R,CONVEX",11,312,12,1,ORANGE,CONVEX,251,1.53347,4.027682,2,11,9,0.375,0.373333,8.0,-1
6,"R,R,CONVEX",12,313,13,1,RED,R,273,1.288708,3.399346,3,11,8,0.280702,0.120567,1.73913,-1
6,"R,R,CONVEX",13,314,14,1,BLUE,R,291,1.248979,3.299832,2,10,8,0.313725,0.278912,5.555556,-1
6,"R,R,CONVEX",14,315,15,1,RED,R,493,2.0243,2.494438,4,10,6,0.181818,0.171617,2.083333,-1
6,"R,R,CONVEX",15,316,16,1,RED,R,429,1.72834,2.94392,3,10,7,0.222222,0.281046,4.909091,-1
6,"R,R,CONVEX",16,317,17,1,RED,R,426,1.856839,2.867442,3,10,7,0.233333,0.246667,3.846154,-1
6,"R,R,CONVEX",17,318,18,1,BLUE,R,492,1.97925,1.247219,7,10,3,0.076923,0.090703,1.555556,-1
6,"R,R,CONVEX",18,319,19,1,BLUE,R,327,1.424182,1.885618,6,10,4,0.121212,0.3,5.090909,-1
6,"R,R,CONVEX",19,320,20,1,ORANGE,CONVEX,232,1.168957,2.494438,4,10,6,0.2,0.267857,3.142857,-1
6,"R,R,CONVEX",20,321,21,1,RED,R,307,1.327585,2.160247,5,10,5,0.138889,0.119497,1.791667,-1
6,"R,R,CONVEX",21,322,22,1,RED,R,376,1.630572,2.94392,3,10,7,0.222222,0.224359,3.692308,-1
6,"R,R,CONVEX",22,323,23,1,ORANGE,CONVEX,144,0.881443,2.624669,4,10,6,0.210526,0.202247,2.421053,-1
6,"R,R,CONVEX",23,324,24,1,RED,R,555,2.438852,0.816497,8,10,2,0.049383,0.018519,1.086957,-1
6,"R,R,CONVEX",24,325,25,1,ORANGE,CONVEX,141,0.929825,3.771236,2,10,8,0.380952,0.387387,7.142857,-1
6,"R,R,CONVEX",25,326,26,1,RED,R,428,1.78601,1.247219,7,10,3,0.076923,0.124444,1.756757,-1
6,"R,R,CONVEX",26,327,27,1,RED,R,327,1.25326,3.091206,3,10,7,0.27451,0.297189,3.846154,-1
6,"R,R,CONVEX",27,328,28,1,BLUE,R,588,2.173763,3.399346,2,10,8,0.266667,0.047619,1.24,-1
6,"R,R,CONVEX",28,329,29,1,ORANGE,CONVEX,181,0.941681,2.44949,4,10,6,0.190476,0.196078,2.521739,-1
6,"R,R,CONVEX",29,330,30,1,BLUE,R,362,1.488487,2.44949,4,10,6,0.190476,0.268398,6.166667,-1
6,"R,R,CONVEX",30,331,31,1,RED,R,343,1.516147,2.494438,4,10,6,0.181818,0.10119,1.548387,-1
6,"R,R,CONVEX",31,332,32,1,RED,R,139,0.628908,3.399346,2,10,8,0.333333,0.101695,1.6,-1
6,"R,R,CONVEX",32,333,33,1,ORANGE,CONVEX,253,1.214773,3.265986,2,10,8,0.296296,0.432432,9.0,-1
6,"R,R,CONVEX",33,334,34,1,RED,R,312,1.374877,2.160247,5,10,5,0.138889,0.165017,2.041667,-1
6,"R,R,CONVEX",34,335,35,1,ORANGE,CONVEX,202,1.173156,2.054805,5,10,5,0.144928,0.08547,1.46875,-1
6,"R,R,CONVEX",35,336,36,1,RED,R,410,1.668545,1.414214,7,10,3,0.083333,0.05848,1.294118,-1
6,"R,R,CONVEX",36,337,37,1,BLUE,R,387,1.578245,1.247219,7,10,3,0.076923,0.022523,1.106383,-1
6,"R,R,CONVEX",37,338,38,1,RED,R,546,2.129383,2.624669,4,10,6,0.173913,0.20915,2.454545,-1
6,"R,R,CONVEX",38,339,39,1,BLUE,R,158,0.700543,3.399346,2,10,8,0.333333,0.352941,6.625,-1
6,"R,R,CONVEX",39,340,40,1,BLUE,R,259,0.968614,3.559026,2,10,8,0.355556,0.338308,7.8,-1
6,"R,R,CONVEX",40,341,41,1,BLUE,R,208,0.914522,2.054805,5,10,5,0.151515,0.058201,1.305556,-1
6,"R,R,CONVEX",41,342,42,1,BLUE,R,987,3.62721,2.160247,5,10,5,0.15873,0.301887,9.0,-1
6,"R,R,CONVEX",42,343,43,1,RED,R,286,1.061904,3.265986,2,10,8,0.296296,0.029963,1.142857,-1
6,"R,R,CONVEX",43,344,44,1,RED,R,263,1.215083,3.091206,3,10,7,0.27451,0.264957,3.818182,-1
6,"R,R,CONVEX",44,345,45,1,RED,R,249,1.173234,2.44949,5,11,6,0.166667,0.154229,2.068966,-1
6,"R,R,CONVEX",45,346,46,1,BLUE,R,401,1.706985,2.44949,4,10,6,0.190476,0.164875,2.277778,-1
6,"R,R,CONVEX",46,347,47,1,BLUE,R,559,1.990241,3.399346,2,10,8,0.266667,0.016667,1.076923,-1
6,"R,R,CONVEX",47,348,48,1,BLUE,R,605,2.48606,3.399346,2,10,8,0.266667,0.336182,15.75,-1
6,"R,R,CONVEX",48,349,49,1,RED,R,481,1.895695,2.94392,3,10,7,0.222222,0.33033,19.333333,-1
6,"R,R,CONVEX",49,350,50,1,RED,R,270,0.9572,3.559026,2,10,8,0.253968,0.062745,1.333333,-1
7,"GREEDY,R,CONVEX",0,351,1,1,ORANGE,CONVEX,239,1.253188,1.699673,6,10,4,0.115942,0.289216,6.9,-1
7,"GREEDY,R,CONVEX",1,352,2,1,RED,GREEDY,274,1.118104,2.828427,4,10,6,0.222222,0.411255,6.588235,-1
7,"GREEDY,R,CONVEX",2,353,3,1,BLUE,R,963,3.566581,3.771236,2,10,8,0.380952,0.185185,2.875,-1
7,"GREEDY,R,CONVEX",3,354,4,1,BLUE,R,320,1.404659,3.681787,2,11,9,0.3,0.12844,1.913043,-1
7,"GREEDY,R,CONVEX",4,355,5,1,BLUE,R,161,0.73437,2.828427,4,10,6,0.222222,0.075758,1.384615,-1
7,"GREEDY,R,CONVEX",5,356,6,1,RED,GREEDY,71,0.306738,3.771236,2,10,8,0.380952,0.356725,5.066667,-1
7,"GREEDY,R,CONVEX",6,357,7,1,ORANGE,CONVEX,180,1.09184,3.559026,2,10,8,0.355556,0.229885,3.5,-1
7,"GREEDY,R,CONVEX",7,358,8,1,BLUE,R,941,3.66113,3.771236,2,10,8,0.380952,0.16092,2.4,-1
7,"GREEDY,R,CONVEX",8,359,9,1,BLUE,R,631,2.340959,2.494438,4,10,6,0.181818,0.216216,2.714286,-1
7,"GREEDY,R,CONVEX",9,360,10,1,BLUE,R,486,2.018552,3.091206,3,10,7,0.212121,0.140673,1.92,-1
7,"GREEDY,R,CONVEX",10,361,11,1,BLUE,R,403,1.727569,2.494438,4,10,6,0.2,0.222222,3.916667,-1
7,"GREEDY,R,CONVEX",11,362,12,1,ORANGE,CONVEX,197,1.389107,2.624669,4,10,6,0.210526,0.233618,3.5625,-1
7,"GREEDY,R,CONVEX",12,363,13,1,RED,GREEDY,174,0.947767,3.091206,3,10,7,0.27451,0.338624,6.818182,-1
7,"GREEDY,R,CONVEX",13,364,14,1,ORANGE,CONVEX,359,1.709672,2.160247,5,10,5,0.15873,0.285714,5.153846,-1
7,"GREEDY,R,CONVEX",14,365,15,1,BLUE,R,459,1.878354,2.44949,4,10,6,0.190476,0.130719,1.833333,-1
7,"GREEDY,R,CONVEX",15,366,16,1,BLUE,R,529,2.10338,0.471405,9,10,1,0.02381,0.167598,2.071429,-1
7,"GREEDY,R,CONVEX",16,367,17,1,BLUE,R,605,2.486697,2.494438,4,10,6,0.181818,0.083333,1.444444,-1
7,"GREEDY,R,CONVEX",17,368,18,1,BLUE,R,159,0.759707,3.265986,2,10,8,0.296296,0.141026,1.916667,-1
7,"GREEDY,R,CONVEX",18,369,19,1,BLUE,R,384,1.571102,3.299832,2,10,8,0.280702,0.14433,1.875,-1
7,"GREEDY,R,CONVEX",19,370,20,0,NONE,NONE,1000,3.974353,2.160247,4,9,5,0.15873,0.086022,1.5,-1
7,"GREEDY,R,CONVEX",20,371,21,1,RED,GREEDY,112,0.594197,3.399346,2,10,8,0.333333,0.354497,4.941176,-1
7,"GREEDY,R,CONVEX",21,372,22,1,RED,GREEDY,238,1.088369,1.699673,6,10,4,0.106667,0.21645,2.666667,-1
7,"GREEDY,R,CONVEX",22,373,23,1,BLUE,R,85,0.452374,3.399346,2,10,8,0.333333,0.15015,2.136364,-1
7,"GREEDY,R,CONVEX",23,374,24,1,BLUE,R,350,1.530422,2.494438,4,10,6,0.181818,0.116402,1.785714,-1
7,"GREEDY,R,CONVEX",24,375,25,1,ORANGE,CONVEX,657,2.905043,1.632993,6,10,4,0.111111,0.273381,7.333333,-1
7,"GREEDY,R,CONVEX",25,376,26,1,BLUE,R,324,1.33369,3.399346,2,10,8,0.333333,0.178862,2.434783,-1
7,"GREEDY,R,CONVEX",26,377,27,1,ORANGE,CONVEX,520,2.22893,2.867442,3,10,7,0.233333,0.199234,2.733333,-1
7,"GREEDY,R,CONVEX",27,378,28,1,BLUE,R,417,1.654898,3.771236,2,10,8,0.380952,0.039801,1.2,-1
7,"GREEDY,R,CONVEX",28,379,29,1,RED,GREEDY,203,0.793063,2.624669,4,10,6,0.210526,0.349206,12.0,-1
7,"GREEDY,R,CONVEX",29,380,30,1,BLUE,R,209,0.987182,2.494438,4,10,6,0.2,0.057971,1.294118,-1
7,"GREEDY,R,CONVEX",30,381,31,1,BLUE,R,407,1.468532,3.299832,2,10,8,0.280702,0.132132,1.916667,-1
7,"GREEDY,R,CONVEX",31,382,32,1,BLUE,R,219,0.990026,3.399346,2,10,8,0.333333,0.062222,1.318182,-1
7,"GREEDY,R,CONVEX",32,383,33,0,NONE,NONE,1000,3.762058,2.054805,4,9,5,0.175439,0.157576,2.3,-1
7,"GREEDY,R,CONVEX",33,384,34,1,BLUE,R,308,1.302054,2.44949,4,10,6,0.190476,0.014706,1.068182,-1
7,"GREEDY,R,CONVEX",34,385,35,1,BLUE,R,515,2.168142,2.494438,4,10,6,0.181818,0.052083,1.277778,-1
7,"GREEDY,R,CONVEX",35,386,36,1,BLUE,R,250,1.156133,3.399346,2,10,8,0.333333,0.141844,1.909091,-1
7,"GREEDY,R,CONVEX",36,387,37,1,RED,GREEDY,101,0.687604,3.559026,2,10,8,0.253968,0.335632,7.636364,-1
7,"GREEDY,R,CONVEX",37,388,38,0,NONE,NONE,1000,3.848138,1.414214,4,7,3,0.133333,0.396624,16.666667,-1
7,"GREEDY,R,CONVEX",38,389,39,1,ORANGE,CONVEX,345,1.793765,3.559026,2,10,8,0.355556,0.280702,5.8,-1
7,"GREEDY,R,CONVEX",39,390,40,1,BLUE,R,457,1.616422,3.399346,2,10,8,0.333333,0.116667,1.636364,-1
7,"GREEDY,R,CONVEX",40,391,41,1,BLUE,R,160,0.868593,3.399346,2,10,8,0.266667,0.169312,2.454545,-1
7,"GREEDY,R,CONVEX",41,392,42,1,BLUE,R,150,0.661254,3.399346,2,10,8,0.333333,0.146032,1.92,-1
7,"GREEDY,R,CONVEX",42,393,43,1,BLUE,R,836,3.35021,2.624669,4,10,6,0.173913,0.214493,3.466667,-1
7,"GREEDY,R,CONVEX",43,394,44,1,BLUE,R,421,1.567209,3.399346,2,10,8,0.333333,0.059072,1.291667,-1
7,"GREEDY,R,CONVEX",44,395,45,1,RED,GREEDY,309,1.20969,2.357023,5,10,5,0.166667,0.385675,6.384615,-1
7,"GREEDY,R,CONVEX",45,396,46,1,ORANGE,CONVEX,228,1.106169,3.399346,2,10,8,0.333333,0.330623,9.714286,-1
7,"GREEDY,R,CONVEX",46,397,47,1,BLUE,R,763,2.855222,1.699673,6,10,4,0.115942,0.198473,2.857143,-1
7,"GREEDY,R,CONVEX",47,398,48,1,BLUE,R,227,0.85846,3.399346,2,10,8,0.333333,0.159722,2.0,-1
7,"GREEDY,R,CONVEX",48,399,49,1,RED,GREEDY,322,1.566071,1.699673,6,10,4,0.106667,0.341991,7.583333,-1
7,"GREEDY,R,CONVEX",49,400,50,1,BLUE,R,268,1.042936,3.091206,3,10,7,0.27451,0.142857,1.913043,-1
8,"MCTS,R,CONVEX",0,401,1,1,ORANGE,CONVEX,119,2.807656,3.559026,2,10,8,0.355556,0.349593,5.3,-1
8,"MCTS,R,CONVEX",1,402,2,1,RED,MCTS,211,8.184409,2.624669,4,10,6,0.210526,0.246667,3.846154,-1
8,"MCTS,R,CONVEX",2,403,3,1,BLUE,R,546,12.912256,3.299832,2,10,8,0.313725,0.084656,1.5,-1
8,"MCTS,R,CONVEX",3,404,4,1,BLUE,R,794,22.697911,3.559026,2,10,8,0.253968,0.111111,1.75,-1
8,"MCTS,R,CONVEX",4,405,5,1,RED,MCTS,729,20.323931,1.699673,6,10,4,0.115942,0.203125,3.052632,-1
